Participant,EDA,DiffEDA
8,3.59969545351834,-2.02606909296331
8,3.59817045351834,-2.02301909296331
8,3.59210072814403,-2.03515854371194
8,3.59057572814403,-2.03210854371194
8,3.6001516555663,-2.0221166888674
8,3.5978616555663,-2.0175366888674
8,3.59254817089777,-2.03120365820447
8,3.59254817089777,-2.03120365820447
8,3.5970966555663,-2.0160066888674
8,3.5955716555663,-2.0129566888674
8,3.5963366555663,-2.0144866888674
8,3.59147636411465,-2.0242072717707
8,3.59071136411465,-2.0226772717707
8,3.59116030849166,-2.01871938301668
8,3.59040030849166,-2.01719938301668
8,3.58963530849166,-2.01566938301668
8,3.58963530849166,-2.01566938301668
8,3.58752072814403,-2.02599854371194
8,3.58599572814403,-2.02294854371194
8,3.59040030849166,-2.01719938301668
8,3.58887530849166,-2.01414938301668
8,3.58371072814403,-2.01837854371194
8,3.58294572814403,-2.01684854371194
8,3.58204809124237,-2.02474381751526
8,3.57975809124237,-2.02016381751526
8,3.57327311943314,-2.03619376113372
8,3.57327311943314,-2.03619376113372
8,3.57581344785101,-2.02195310429798
8,3.57581344785101,-2.02195310429798
8,3.57702289570478,-2.01953420859044
8,3.57778789570478,-2.02106420859044
8,3.57854789570478,-2.02258420859044
8,3.57702289570478,-2.01953420859044
8,3.57505344785101,-2.02043310429799
8,3.57581344785101,-2.02195310429798
8,3.57702289570478,-2.01953420859044
8,3.57626289570478,-2.01801420859044
8,3.56945811943314,-2.02856376113372
8,3.56793311943314,-2.02551376113372
8,3.56869311943314,-2.02703376113372
8,3.57022311943314,-2.03009376113372
8,3.57836572814403,-2.00768854371194
8,3.57836572814403,-2.00768854371194
8,3.57957817089776,-2.00526365820447
8,3.57881817089776,-2.00374365820447
8,3.56793311943314,-2.02551376113372
8,3.56793311943314,-2.02551376113372
8,3.57473289570478,-2.01495420859044
8,3.57473289570478,-2.01495420859044
8,3.56146993995419,-2.04148012009162
8,3.55994493995419,-2.03843012009162
8,3.56958179242501,-2.01915641514998
8,3.56882179242501,-2.01763641514998
8,3.57594309124237,-2.01253381751526
8,3.57244789570478,-2.01038420859044
8,3.56475742335778,-2.02880515328444
8,3.56399742335778,-2.02728515328444
8,3.56323242335778,-2.02575515328444
