Participant,EDA,DiffEDA
6,1.89205827685089,-0.759943446298222
6,1.89129827685089,-0.758423446298221
6,1.89612532034935,-0.74266935930129
6,1.89688532034935,-0.74418935930129
6,1.89325266745906,-0.751454665081871
6,1.89249266745906,-0.749934665081871
6,1.89917532034935,-0.74876935930129
6,1.89688532034935,-0.74418935930129
6,1.89703470023609,-0.74085059952783
6,1.89703470023609,-0.74085059952783
6,1.88858324518897,-0.763853509622063
6,1.88858324518897,-0.763853509622063
6,1.89779470023609,-0.74237059952783
6,1.90008470023609,-0.74695059952783
6,1.89340010146469,-0.748119797070627
6,1.89645010146469,-0.754219797070627
6,1.89492510146469,-0.751169797070627
6,1.89416010146469,-0.749639797070628
6,1.88587256200118,-0.769274875997643
6,1.88510756200118,-0.767744875997643
6,1.89234571894783,-0.753268562104334
6,1.89387071894783,-0.756318562104334
6,1.883444965461,-0.768030069078
6,1.884969965461,-0.771080069078
6,1.88615420147876,-0.762611597042489
6,1.88615420147876,-0.762611597042489
6,1.8879627720627,-0.758994455874601
6,1.88962778248739,-0.758704435025225
6,1.88886778248739,-0.757184435025225
6,1.88733778248739,-0.754124435025225
6,1.88525064054503,-0.764418718909941
6,1.88525064054503,-0.764418718909941
6,1.88733778248739,-0.754124435025225
6,1.88733778248739,-0.754124435025225
6,1.88129256200118,-0.760114875997643
6,1.88434756200118,-0.766224875997643
6,1.88164121684891,-0.771637566302173
6,1.88011121684891,-0.768577566302174
6,1.87983939162739,-0.775241216745225
6,1.87602439162739,-0.767611216745225
6,1.88448564054503,-0.762888718909941
6,1.88525064054503,-0.764418718909941
6,1.87935121684891,-0.767057566302173
6,1.87935121684891,-0.767057566302173
6,1.87740919932695,-0.773981601346098
6,1.87740919932695,-0.773981601346098
6,1.87830939162739,-0.772181216745225
6,1.87830939162739,-0.772181216745225
6,1.87395149906332,-0.777857001873358
6,1.87318649906332,-0.776327001873359
6,1.880389965461,-0.761920069078
6,1.880389965461,-0.761920069078
6,1.87395149906332,-0.777857001873358
6,1.87242649906332,-0.774807001873358
6,1.87422448672161,-0.771211026556778
6,1.87574948672161,-0.774261026556778
6,1.86932900898863,-0.790141982022736
6,1.86780400898863,-0.787091982022736
6,1.88309920147876,-0.75650159704249
6,1.88386420147876,-0.758031597042489
6,1.8718862632488,-0.788087473502408
6,1.8703612632488,-0.785037473502408
6,1.87740919932695,-0.773981601346098
6,1.87664919932695,-0.772461601346097
6,1.87574948672161,-0.774261026556778
6,1.87574948672161,-0.774261026556778
6,1.86601365976806,-0.790672680463876
6,1.86753865976806,-0.793722680463876
6,1.86793989779878,-0.783780204402447
6,1.86793989779878,-0.783780204402447
6,1.87125810571917,-0.783243788561661
6,1.87049310571917,-0.781713788561661
6,1.87152822324494,-0.776603553510125
6,1.87076322324494,-0.775073553510125
6,1.86690859643828,-0.788882807123431
6,1.86767359643828,-0.79041280712343
6,1.87076322324494,-0.775073553510125
6,1.87152822324494,-0.776603553510125
6,1.86896810571917,-0.778663788561661
6,1.86973310571917,-0.780193788561661
6,1.86910042559079,-0.775339148818426
6,1.86282919859869,-0.787881602802611
6,1.86435919859869,-0.790941602802611
6,1.86627900898863,-0.784041982022736
6,1.86551400898863,-0.782511982022736
6,1.86091366430907,-0.794772671381864
6,1.86014866430907,-0.793242671381864
6,1.86717489779878,-0.782250204402448
6,1.86412489779878,-0.776150204402448
6,1.85505625266291,-0.797327494674181
6,1.85429625266291,-0.795807494674181
6,1.86270021255131,-0.791199574897371
6,1.86193521255131,-0.789669574897371
6,1.85162565630018,-0.801148687399649
6,1.85467565630018,-0.807248687399649
6,1.86475400898863,-0.780991982022736
6,1.86627900898863,-0.784041982022736
6,1.85391065630018,-0.805718687399648
6,1.85238565630018,-0.802668687399648
6,1.85149640072329,-0.804447198553427
6,1.85226140072329,-0.805977198553428
6,1.86372365976806,-0.786092680463876
6,1.86143865976806,-0.781522680463876
6,1.84794408448596,-0.811551831028086
6,1.85073640072329,-0.802927198553428
6,1.85849610135848,-0.793507797283048
6,1.84718408448596,-0.810031831028087
6,1.84565908448596,-0.806981831028087
6,1.85327538323243,-0.800889233535137
6,1.85175038323243,-0.797839233535137
6,1.85251538323243,-0.799369233535137
6,1.85251538323243,-0.799369233535137
6,1.84718408448596,-0.810031831028087
6,1.84718408448596,-0.810031831028087
6,1.85238565630018,-0.802668687399648
6,1.85086065630018,-0.799618687399648
6,1.84718408448596,-0.810031831028087
6,1.84565908448596,-0.806981831028087
6,1.84718408448596,-0.810031831028087
6,1.84718408448596,-0.810031831028087
6,1.85060761612729,-0.80622476774541
6,1.85060761612729,-0.80622476774541
6,1.84666930213813,-0.801901395723743
6,1.84971930213813,-0.808001395723743
6,1.8431207447821,-0.8089985104358
6,1.8431207447821,-0.8089985104358
6,1.84186968731218,-0.820660625375633
6,1.84034468731218,-0.817610625375633
6,1.84933565630018,-0.796568687399648
6,1.85086065630018,-0.799618687399648
6,1.84908261612729,-0.80317476774541
6,1.84755761612729,-0.80012476774541
6,1.83845380171826,-0.824432396563486
6,1.84578145838211,-0.803677083235782
6,1.84654645838211,-0.805207083235782
6,1.83351711146489,-0.825145777070219
6,1.83275711146489,-0.823625777070219
6,1.83616380171826,-0.819852396563486
6,1.83540380171826,-0.818332396563486
6,1.83351711146489,-0.825145777070219
6,1.83199211146489,-0.822095777070219
6,1.84477218007678,-0.808755639846432
6,1.84248218007678,-0.804175639846432
6,1.83439887601534,-0.823382247969326
6,1.83592887601534,-0.826442247969326
6,1.83528110597693,-0.821617788046132
6,1.83528110597693,-0.821617788046132
6,1.83881468731218,-0.814550625375632
6,1.84110468731218,-0.819130625375632
6,1.83805468731218,-0.813030625375632
6,1.84034468731218,-0.817610625375633
6,1.83011460660052,-0.828910786798954
6,1.83163960660052,-0.831960786798954
6,1.82946997712509,-0.824100045749822
6,1.83175497712509,-0.828670045749822
6,1.83439887601534,-0.823382247969326
6,1.83439887601534,-0.823382247969326
6,1.82759025700695,-0.830899485986109
